date,value,@OBS_STATUS,freq,ref_area,indicator,unit_mult,time_format
1963,0.714285999571429,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1964,0.714285999571429,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1965,0.714285999571429,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1966,0.714285999571429,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1967,0.724206999545635,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1968,0.833333999833334,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1969,0.833333749833334,B,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1970,0.833332999833333,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1971,0.832801749902778,B,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1972,0.76746,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1973,0.90909,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1974,0.90909,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1975,0.90909,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1976,0.90909,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1977,0.90909,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1978,1.41325833308333,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1979,1.76477833266667,B,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1980,1.781419999,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1981,1.781419999,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1982,1.781419999,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1983,1.932217499,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1984,3.94280416641667,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1985,5.55855833316667,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1986,5.47783333325,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1987,5.48666666666667,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1988,5.48855416666667,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1989,5.74464166666667,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1990,7.184025,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1991,12.115875,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1992,22.96035,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1993,24.94855,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1994,33.0859333333333,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1995,35.1421166666667,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1996,37.1195583333333,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1997,35.4044666666667,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1998,36.55,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1999,39.0435166666667,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2000,42.9857,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2001,45.99625,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2002,48.4159416666667,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2003,57.74087375,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2004,61.1972,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2005,62.2807149440837,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2006,65.7438575396826,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2007,69.1921618494152,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2008,72.7562034061521,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2009,87.8941198106535,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2010,87.1961463300915,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2011,85.8934632022765,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2012,88.7498023876452,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2013,100.39788320358,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2014,110.934527811188,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2015,116.969776646049,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2016,125.095034603174,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2017,127.964544179198,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2018,128.87151906466,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2019,133.31211833796,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2020,142.402832756013,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2021,150.790105943026,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2022,153.426816475659,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2023,154.158779031722,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
2024,156.439540115298,,A,JM,ENDA_XDC_USD_RATE,0,P1Y
1992,0.01084,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
1993,0.019995,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
1994,0.314045,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
1995,0.8827085,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
1996,0.860252833333333,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
1997,0.797075,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
1998,0.773799686666667,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
1999,0.824033333333333,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2000,0.89483075,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2001,0.931316666666667,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2002,0.972164166666666,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2003,0.982146,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2004,0.9826955,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2005,0.945421,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2006,0.893445,B,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2007,0.858123808243727,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2008,0.821619578853047,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2009,0.803783333333333,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2010,0.80265,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2011,0.789686388888889,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2012,0.785645349462366,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2013,0.784541075268817,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2014,0.7843475,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2015,1.02456381855059,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2016,1.59572157270424,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2017,1.72115480222734,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2018,1.70001666666667,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2019,1.7,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2020,1.7,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2021,1.7,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2022,1.7,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2023,1.7,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
2024,1.7,,A,AZ,ENDA_XDC_USD_RATE,0,P1Y
1950,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1951,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1952,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1953,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1954,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1955,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1956,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1957,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1958,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1959,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1960,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1961,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1962,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1963,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1964,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1965,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1966,0.892856999892857,B,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1967,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1968,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1969,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1970,0.892856999892857,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1971,0.882670259295548,B,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1972,0.838697807262207,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1973,0.704113907966658,B,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1974,0.696665868638096,B,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1975,0.763871249,B,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1976,0.818284082333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1977,0.901824999,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1978,0.873659249,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1979,0.894640915666667,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1980,0.878244332333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1981,0.870214582333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1982,0.985862832333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1983,1.11001499916667,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1984,1.13951916591667,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1985,1.4318949995,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1986,1.49597416641667,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1987,1.42818,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1988,1.27990833333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1989,1.26459666666667,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1990,1.28105666666667,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1991,1.28375583333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1992,1.36164833333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1993,1.47056,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1994,1.36775083333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1995,1.3490325,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1996,1.27786333333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1997,1.34738,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1998,1.59182833333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1999,1.54995,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2000,1.72482666666667,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2001,1.9334425,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2002,1.8405625,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2003,1.54191416666667,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2004,1.3597525,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2005,1.30947333333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2006,1.3279734405,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2007,1.1950725,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2008,1.19217833333333,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2009,1.28218881008452,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2010,1.09015948638677,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2011,0.969463201496735,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2012,0.965801030658708,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2013,1.03584309652054,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2014,1.10936329281692,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2015,1.33109026245502,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2016,1.34521397601947,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2017,1.30475807671592,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2018,1.33841214646451,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2019,1.43850654421382,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2020,1.45308511847016,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2021,1.33122425957081,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2022,1.44166445896522,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2023,1.50519106560508,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
2024,1.51535803855596,,A,KI,ENDA_XDC_USD_RATE,0,P1Y
1971,7.86884258502912,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1972,7.7001841681495,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1973,7.84981599931742,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1974,8.22600224121538,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1975,12.186180036989,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1976,15.3991686037548,B,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1977,15.3750999994167,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1978,15.01611666575,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1979,15.5519249993333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1980,15.4540583325,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1981,17.9866916658333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1982,22.1178833323333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1983,24.6154249995,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1984,25.3539333850833,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1985,27.9945916666667,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1986,30.4069,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1987,30.9498333333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1988,31.7332485981559,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1989,32.27,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1990,34.5688083333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1991,36.5961833333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1992,38.9507583333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1993,39.5672575,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1994,40.2117391666667,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1995,40.2783183333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1996,41.7941683333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1997,43.8921158333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1998,46.9056516666666,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1999,49.0854,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2000,52.1416666666667,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2001,55.8066666666667,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2002,57.888,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2003,58.15004,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2004,59.5126583333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2005,64.327475,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2006,68.9332333333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2007,68.874875,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2008,68.598275,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2009,69.0390666666667,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2010,69.6492916666667,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2011,74.1524,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2012,81.8626583333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2013,78.103235,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2014,77.6414083333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2015,77.9469083333333,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2016,78.4680916666667,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2017,80.4375416666667,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2018,83.4662019166666,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2019,84.4535225,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2020,84.8713916666667,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2021,85.08376325,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2022,91.7454544396961,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2023,106.309484297483,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
2024,115.603653796648,,A,BD,ENDA_XDC_USD_RATE,0,P1Y
1950,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1951,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1952,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1953,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1954,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1955,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1956,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1957,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1958,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1959,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1960,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1961,0.714285999714286,B,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1962,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1963,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1964,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1965,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1966,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1967,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1968,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1969,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1970,0.714285999714286,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1971,0.715216916321429,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1972,0.768725237196027,B,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1973,0.693959098021092,B,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1974,0.679477003570251,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1975,0.739507755296336,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1976,0.869565218147448,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1977,0.869565218147448,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1978,0.869565218147448,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1979,0.842022601934943,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1980,0.778833737276042,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1981,0.877578942758154,B,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1982,1.08581583308333,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1983,1.11409999975,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1984,1.47527749975,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1985,2.22867499941667,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1986,2.28503166641667,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1987,2.03603333333333,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1988,2.2734675,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1989,2.6226775,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1990,2.58732083333333,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1991,2.761315,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1992,2.85201416666667,B,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1993,3.26774158333333,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1994,3.55079833333334,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1995,3.627085,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1996,4.29934916666667,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1997,4.60796166666667,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1998,5.52828416666667,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1999,6.10948416666667,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2000,6.93982833333333,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2001,8.60918083333334,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2002,10.5407466666667,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2003,7.56474916666667,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2004,6.4596925,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2005,6.35932833333333,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2006,6.77154916666667,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2007,7.045365,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2008,8.26122333333333,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2009,8.47367415824888,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2010,7.32122196115288,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2011,7.26113213232734,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2012,8.20996862659332,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2013,9.65505606913526,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2014,10.8526555687831,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2015,12.7589308811644,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2016,14.7096108855267,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2017,13.3238014244992,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2018,13.2339264715833,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2019,14.4484270548333,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2020,16.4591053903333,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2021,14.7786782139167,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2022,16.3558534845,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2023,18.4502441785,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
2024,18.3286575505,,A,ZA,ENDA_XDC_USD_RATE,0,P1Y
1950,0.0348241999348242,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1951,0.0348241999348242,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1952,0.0348241999348242,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1953,0.0348241999348242,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1954,0.0348241999348242,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1955,0.0348241999348242,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1956,0.0348241999348242,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1957,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1958,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1959,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1960,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1961,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1962,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1963,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1964,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1965,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1966,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1967,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1968,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1969,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1970,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1971,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1972,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1973,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1974,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1975,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1976,0.000348199999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1977,0.000348206165666667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1978,0.000377451832333333,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1979,0.000429166665666667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1980,0.000499999999,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1981,0.000558858332333333,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1982,0.000952299999166667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1983,0.0013,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1984,0.0013,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1985,0.00230402499991667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1986,0.0025,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1987,0.003,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1988,0.0045,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1989,0.0045,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1990,0.0045,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1991,0.00695564166666667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1992,0.0974316666666667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1993,0.159313916666667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1994,0.289608916666667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1995,0.58087375,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1996,1.25079166666667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1997,1.5757425,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1998,2.00801916666667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
1999,2.52550416666667,B,A,SD,ENDA_XDC_USD_RATE,0,P1Y
2000,2.571225,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
2001,2.58702104166667,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
2002,2.63305833333333,,A,SD,ENDA_XDC_USD_RATE,0,P1Y
