DATAFLOW,FREQ,iso3,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,year,value,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1980,8.57,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1981,21.763333,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1982,37.406667,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1983,41.094167,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1984,44.532683,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1985,50.45335,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1986,55.985892,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1987,62.7762,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1988,75.804733,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1989,81.504208,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1990,91.579292,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1991,122.432417,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1992,134.506333,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1993,142.171667,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1994,157.066667,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1995,179.729167,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1996,207.689167,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1997,232.5975,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1998,257.229167,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1999,285.684695,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2000,308.186667,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2001,328.870833,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2002,359.817527,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2003,398.662222,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2004,437.935,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2005,477.786741,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2006,511.301818,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2007,516.61739,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2008,526.235513,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2009,573.287957,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2010,525.829201,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2011,505.66424,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2012,502.901462,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2013,499.766833,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2014,538.3172,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2015,534.56577,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2016,544.739367,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2017,567.51309,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2018,576.972501,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2019,587.294596,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2020,584.900855,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2021,620.78472,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2022,647.135818,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CRI,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2023,544.050776,,F,6,A,0,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1950,1.96,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1951,2.4,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1952,2.51,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1953,2.51,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1954,2.51,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1955,2.51,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1956,2.51,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1957,3.7975,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1958,6.4,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1959,6.4,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1960,6.635,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1961,6.7,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1962,6.961667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1963,9,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1964,9,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1965,10.5,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1966,13.5,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1967,14.506667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1968,16.291667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1969,17.321667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1970,18.444167,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1971,19.933333,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1972,21.866667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1973,23.571667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1974,26.061667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1975,30.9275,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1976,34.695,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1977,36.774167,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1978,39.095,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1979,42.548333,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1980,47.278333,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1981,54.489167,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1982,64.085833,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1983,78.8575,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1984,100.8175,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1985,142.311667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1986,194.260833,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1987,242.606667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1988,299.173333,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1989,382.566667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1990,502.26,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1991,627.1525,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1992,680.385833,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1993,786.346667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1994,826.54,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1995,912.895,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1996,1036.6225,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1997,1141.116667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1998,1426.424167,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1999,1756.685833,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2000,2087.918333,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2001,2299.893333,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2002,2504.680833,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2003,2877.543333,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2004,2628.368333,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2005,2321.131667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2006,2358.594605,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2007,2077.810958,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2008,1965.1375,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2009,2157.598333,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2010,1898.9975,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2011,1848.016667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2012,1798.011667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2013,1868.895,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2014,2001.105,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2015,2741.781667,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2016,3055.255,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2017,2951.486911,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2018,2955.70397,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2019,3281.622194,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2020,3693.275833,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2021,3744.244167,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2022,4256.194167,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,COL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2023,4325.955,,F,6,A,0,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1950,4.8e-05,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1951,5.6e-05,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1952,6.2e-05,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1953,7.1e-05,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1954,9.2e-05,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1955,0.000162,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1956,0.000336,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1957,0.000521,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1958,0.000705,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1959,0.000944,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1960,0.001049,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1961,0.00105,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1962,0.001058,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1963,0.001622,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1964,0.002307,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1965,0.003157,,F,6,A,0,CLP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,CHL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1966,0.003851,,F,6,A,0,CLP
