id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_Cluster.code,sourceObjects_Emergency.code,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationLevels,sourceObjects_Project.code,sourceObjects_UsageYear.code,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,amountUSD_defl,amountUSD_defl_millions,deflator,destination_org_country,destination_org_iso3,FTS_source_orgtype,multiyear,source_org_country,source_org_iso3,year
157440,3119964,2017,"",financial,2017-04-26T02:25:24.550Z,2017-04-21T00:00:00Z,2017-04-21T00:00:00Z,NGO call for proposals 2017 - Drought,"",6.4103,2017-04-26T00:00:00Z,Standard,Humanitarian aid,TRUE,2e+07,DKK,Traditional aid,,commitment,2018-04-18T12:50:55.512Z,1,incoming,single,2017-17739,61,Denmark,single,"","","",3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",5298,Danish Refugee Council,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",542,Yemen Humanitarian Response Plan 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,"Denmark, Government of",From EDRIS,2017-04-26T00:00:00.000Z,3408412.50312027,3.40841250312027,0.915371598110203,Yemen,YEM,Governments,FALSE,Denmark,DNK,2017
151850,1e+06,2017,"",financial,2017-01-04T18:02:00Z,2017-01-01T00:00:00Z,2017-01-01T00:00:00Z,Food vouchers for the Palestinians for 20000 persons for three months,"",3.75,2017-01-04T00:00:00Z,Standard,Food,TRUE,3750000,SAR,Traditional aid,,paid,2017-05-29T12:03:19.388Z,1,incoming,single,"",196,Saudi Arabia,single,"","","",2998,"Saudi Arabia (Kingdom of), Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,6,Food Security,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",171,Occupied Palestinian Territory,single,"","","",3314,Food Security,single,"","","","","","","",529,occupied Palestinian territory 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,"Saudi Arabia (Kingdom of), Government of",Other,2017-01-04T00:00:00.000Z,1364688.85322964,1.36468885322964,0.732767764339414,Occupied Palestinian Territory,,Governments,FALSE,Saudi Arabia,SAU,2017
157441,2725857,2017,"",financial,2017-04-26T02:25:25.355Z,2017-04-21T00:00:00Z,2017-04-21T00:00:00Z,Drought in Horn of Africa,"",6.42,2017-04-26T00:00:00Z,Standard,Humanitarian aid,TRUE,17500000,DKK,Traditional aid,,commitment,2017-11-10T10:38:43.578Z,1,incoming,single,2017-17743,61,Denmark,single,"","","",3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,6,Food Security,single,"","","",2054,Danish Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Denmark, Government of",From EDRIS,2017-04-26T00:00:00.000Z,2977869.32173509,2.97786932173509,0.915371598110203,Yemen,YEM,Governments,FALSE,Denmark,DNK,2017
157442,1443835,2017,"",financial,2017-04-26T02:25:26.153Z,2017-04-21T00:00:00Z,2017-04-21T00:00:00Z,Emergency Food Security and Livelihood Assistance Project,"",6.926,2017-04-26T00:00:00Z,Standard,Humanitarian aid,TRUE,1e+07,DKK,Traditional aid,,commitment,2017-05-01T09:26:13.632Z,1,incoming,single,2017-17746,61,Denmark,single,"","","",3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,2,Early Recovery,single,"","","",2849,Save the Children,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",248,Yemen,single,"","","",3431,Food Security and Agriculture,single,"","","",,,,,542,Yemen Humanitarian Response Plan 2017,single,,,,,50018,Emergency Food Security and Livelihood Assistance Project,single,,,,YEM-17/ER/104873/6079,,"","","","","","","",Primary,"Denmark, Government of",From EDRIS,2017-04-26T00:00:00.000Z,1577321.16987332,1.57732116987332,0.915371598110203,Yemen,YEM,Governments,FALSE,Denmark,DNK,2017
157443,1235231,2017,"",financial,2017-04-26T02:25:28.950Z,2017-04-24T00:00:00Z,2017-04-24T00:00:00Z,Improving nutrition status of children UNDER 5 and PLW through an integrated Nutrition and WASH response (ECHO/-AF/BUD/2017/91025),"",0.931,2017-04-26T00:00:00Z,Standard,"",TRUE,1150000,EUR,Traditional aid,154240,commitment,2017-04-26T12:18:28.150Z,1,incoming,single,ECHO/-AF/BUD/2017/91025,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",8516,Acción Contra el Hambre - Spain,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",211,South Sudan,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2017-04-26T00:00:00.000Z,1353278.7694167,1.3532787694167,0.912769067183713,South Sudan,SSD,Multilateral Organizations,FALSE,,,2017
157444,1181525,2017,"",financial,2017-04-26T02:25:30.351Z,2017-04-24T00:00:00Z,2017-04-24T00:00:00Z,"Improved health, nutritional status and protection for refugees and surrounding host communities in Kenya (ECHO/-HF/BUD/2017/91048)","",0.931,2017-04-26T00:00:00Z,Standard,"",TRUE,1100000,EUR,Traditional aid,155329,commitment,2017-11-16T09:14:03.784Z,1,incoming,single,ECHO/-HF/BUD/2017/91048,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,7,Health,single,"","","",3001,International Rescue Committee,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",116,Kenya,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,667,Kenya Drought 2017,single,"","","","",Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2017-04-26T00:00:00.000Z,1294440.22861721,1.29444022861721,0.912769067183713,Kenya,KEN,Multilateral Organizations,FALSE,,,2017
157445,5263158,2017,"",financial,2017-08-23T02:25:19.911Z,2017-08-21T00:00:00Z,2017-04-24T00:00:00Z,"Integrated WASH, Shelter and Protection response to newly arrived South Sudan Refugees and host communities in Yumbe (Bidibidi) and Arua (Rhino Camp and Imvepi) districts of Uganda (ECHO/-HF/BUD/2017/91045)","",0.931,2017-04-26T00:00:00Z,Standard,"",TRUE,4900000,EUR,Traditional aid,155331,commitment,2017-11-16T09:11:37.409Z,2,incoming,single,ECHO/-HF/BUD/2017/91045,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,4; 11; 10,Emergency Shelter and NFI; Water Sanitation Hygiene; Protection,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,NULL; NULL; NULL,4323,Oxfam Novib Netherlands,single,NGOs,Internationally Affiliated Organizations,International Actors,38,2017,single,"","","",233,Uganda,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2017-08-23T00:00:00.000Z,5766144.13132899,5.76614413132899,0.912769067183713,Uganda,UGA,Multilateral Organizations,FALSE,,,2017
157446,1611171,2017,"",financial,2017-11-02T04:25:16.770Z,2017-04-24T00:00:00Z,2017-04-24T00:00:00Z,Emergency Response to Strengthen Coping Strategies of Vulnerable Communities in Northern Kenya.(ECHO/-HF/BUD/2017/91042),"",0.931,2017-04-26T00:00:00Z,Standard,Disaster Preparedness,TRUE,1500000,EUR,Traditional aid,155329,commitment,2017-11-16T09:14:03.784Z,2,incoming,single,ECHO/-HF/BUD/2017/91042,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",8510,Vétérinaires sans Frontières - Germany,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",116,Kenya,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,667,Kenya Drought 2017,single,"","","","",Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2017-10-31T00:00:00.000Z,1765146.36387839,1.76514636387839,0.912769067183713,Kenya,KEN,Multilateral Organizations,FALSE,,,2017
157447,25026853,2016,"",financial,2017-10-25T02:25:14.108Z,2017-04-24T00:00:00Z,2017-04-24T00:00:00Z,"ICRC Economic Security, WASH, Health and Protection activities in Syria.(ECHO/SYR/BUD/2016/91064)","",0.931,2017-04-26T00:00:00Z,Standard,"",TRUE,23300000,EUR,Traditional aid,152965,commitment,2017-10-25T10:50:18.600Z,2,incoming,single,ECHO/SYR/BUD/2016/91064,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,36,2016,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",218,Syrian Arab Republic,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","","",Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2017-10-25T00:00:00.000Z,27418603.3464287,27.4186033464288,0.912769067183713,Syrian Arab Republic,SYR,Multilateral Organizations,FALSE,,,2017
166787,408480,2017,"",financial,2017-11-28T11:29:39.373Z,2017-10-17T00:00:00Z,2017-10-17T00:00:00Z,"Supporting new and prolonged IDPs to meet their emergency food, WASH and Education needs in Kandahar and Takhar Provinces of Afghanistan through immediate cash transfer modality, WASH interventions and establishment of children Temporary Learning Space (TLS)",softly earmarked,,2017-11-28T00:00:00Z,Standard,"",FALSE,,"",Traditional aid,,commitment,2017-11-28T11:29:39.373Z,1,internal,single,AFG-17/3481/SA2/FSAC-WASH-APC/NGO/6784,1,Afghanistan,single,"","","",8148,Afghanistan Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,38,2017,single,"","","",544,Afghanistan 2017,single,,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,10,Protection,single,"","","",2990,Coordination of Afghan Relief,single,NGOs,National NGOs/CSOs,Local and National Non-State Actors,38,2017,single,"","","",1,Afghanistan,single,"","","",212,Protection,single,"","","","","","","",544,Afghanistan 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,Afghanistan Humanitarian Fund,GMS,2017-11-28T00:00:00.000Z,381294.57441185,0.381294574411849,1.07129769845292,Afghanistan,AFG,Pooled Funds,FALSE,Afghanistan,AFG,2017
157448,192414,2017,161688|163380|162615|161689|163381|163507|162439,financial,2017-04-26T02:25:39.917Z,2017-04-21T00:00:00Z,2017-04-21T00:00:00Z,"Cet appel concerne un projet géographique et est destiné à répondre en particulier aux crises humanitaires en Somalie et au Nigeria, Soudan du Sud et Yémen. Il est destiné aux ONG humanitaires belges qui satisfont aux conditions d'octroi de subventions spécifiées à l'article 2§1 de l'arrêté royal relatif à l'aide humanitaire du 19 avril 2014.","",0.921,2017-04-26T00:00:00Z,Parked,"",TRUE,177214,EUR,Traditional aid,,commitment,2019-08-09T08:11:44.608Z,1,incoming,single,"",22,Belgium,single,"","","",2927,"Belgium, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",4319,International NGOs (Confidential),single,NGOs,International NGOs,International Actors,38,2017,single,"","","","",,"","","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Belgium, Government of",From EDRIS,2017-04-26T00:00:00.000Z,205982.623939829,0.205982623939829,0.934127337149601,,,Governments,FALSE,Belgium,BEL,2017
157449,3222342,,"",financial,2017-05-04T02:25:46.655Z,2017-05-02T00:00:00Z,2017-04-10T00:00:00Z,Yemen - CBPF [OCT 5613],softly earmarked,0.931,2017-04-26T00:00:00Z,Standard,"",TRUE,3e+06,EUR,Traditional aid,,paid,2017-05-08T08:44:08.770Z,4,incoming,single,OCT 5613,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",7814,Yemen Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,38,2017,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",542,Yemen Humanitarian Response Plan 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2017-05-04T00:00:00.000Z,3468253.17223559,3.46825317223559,0.929096533608279,Yemen,YEM,Governments,FALSE,Germany,DEU,2017
157450,1180637,,"",financial,2017-08-24T02:25:22.820Z,2017-08-22T00:00:00Z,2017-04-10T00:00:00Z,Ethiopia - CBPF [OCT 5618],softly earmarked,0.847,2017-04-26T00:00:00Z,Standard,"",TRUE,1e+06,EUR,Traditional aid,,paid,2023-03-03T07:45:56.211Z,3,incoming,single,OCT 5618|Refcode.recip:ERF/3379/5618/9531/2017,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",7874,Ethiopia Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,38,2017,single,"","","",71,Ethiopia,single,"","","","","","","","","","","","","",588,Ethiopia 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2017-08-24T00:00:00.000Z,1270736.63208583,1.27073663208583,0.929096533608279,Ethiopia,ETH,Governments,FALSE,Germany,DEU,2017
151854,278707,2017,"",financial,2017-11-04T04:25:20.291Z,2017-11-02T00:00:00Z,2016-09-01T00:00:00Z,Iraq - OCHA Office (OCT 5110),"",0.896999,2016-02-09T00:00:00Z,Standard,"",TRUE,250000,EUR,Traditional aid,,paid,2017-11-06T08:56:15.516Z,2,incoming,single,[OCT 5110];[PG/2016/04],22,Belgium,single,"","","",2927,"Belgium, Government of",single,Governments,National Governments,National and Sub-National State Actors,36,2016,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",106,Iraq,single,"","","",3454,Coordination and Common Services,single,"","","",,,,,550,Iraq 2017,single,,,,,50987,Strengthening humanitarian coordination and advocacy in Iraq,single,,,,IRQ-17/CSS/108543/119,,"","","","","","","",Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2017-11-04T00:00:00.000Z,298360.821823765,0.298360821823765,0.934127337149601,Iraq,IRQ,Governments,FALSE,Belgium,BEL,2017
157451,3249303,2017,"",financial,2017-05-30T11:42:12.673Z,2017-04-25T00:00:00Z,2017-04-25T00:00:00Z,"Provision of sustained access to safe water, sanitation and hygiene services to emergency affected and vulnerable populations",unearmarked,,2017-04-26T00:00:00Z,Standard,"",FALSE,,"",Traditional aid,,paid,2017-05-30T11:42:12.673Z,5,internal,single,SM170207,"","","","","","",4762,Central Emergency Response Fund,single,Pooled Funds,Global UN Pooled Funds,Pooled Funds,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,11,Water Sanitation Hygiene,single,"","","",2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",206,Somalia,single,"","","",3311,"Water, Sanitation and Hygiene",single,"","","",,,,,528,Somalia 2017,single,,,,,48636,"Provision of sustained access to safe water, sanitation and hygiene services to emergency affected and vulnerable populations.",single,,,,SOM-17/WS/99830/R/124,,"","","","","","","",Primary,United Nations Children's Fund,Email,2017-05-22T00:00:00.000Z,3559830.31943173,3.55983031943173,0.912769067183713,Somalia,SOM,Pooled Funds,FALSE,,,2017
157453,2060097,,"",financial,2017-04-26T09:21:22.063Z,2017-02-07T00:00:00Z,2017-02-07T00:00:00Z,"10,000 Food parcels for the conflict affected population in Taiz - Al Makha governorate (al Najeeba, Al Jumaah and Al Arrd areas).","",3.75,2017-04-17T00:00:00Z,Standard,"",TRUE,7725364,SAR,Traditional aid,,paid,2017-04-26T09:21:22.063Z,1,incoming,single,"",196,Saudi Arabia,single,"","","",2998,"Saudi Arabia (Kingdom of), Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,6,Food Security,single,"","","",8032,Enjaz foundation for development,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,38,2017,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Saudi Arabia (Kingdom of), Government of",Email,2017-04-17T00:00:00.000Z,2811391.41247182,2.81139141247182,0.732767764339414,Yemen,YEM,Governments,FALSE,Saudi Arabia,SAU,2017
157454,797055,,"",financial,2017-04-26T09:26:14.811Z,2017-04-20T00:00:00Z,,Distribution of medicine and cash transfer to households with malnourished children,"",0.803,2017-04-20T00:00:00Z,Standard,"",TRUE,640035,GBP,Traditional aid,,commitment,2017-07-10T08:00:16.523Z,1,incoming,single,"",236,United Kingdom,single,"","","",2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,9,Nutrition,single,"","","",4536,Action Contre la Faim - Action Against Hunger International,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",163,Nigeria,single,"","","",3374,Nutrition,single,"","","",,,,,536,Nigeria 2017,single,,,,,48164,"Humanitarian Assistance of Nutrition for people affected by deteriorating security situation in Yobe and Borno states, Northeast Nigeria, 2017",single,,,,NGA-17/H/102737/5186,,"","","","","","","",Primary,"United Kingdom, Government of",Email,2017-04-20T00:00:00.000Z,882580.18803146,0.88258018803146,0.903096410738362,Nigeria,NGA,Governments,FALSE,United Kingdom,GBR,2017
157455,1373542,,"",financial,2017-04-26T09:31:07.397Z,2017-04-20T00:00:00Z,,Distribution of food items and cash transfer to households with malnourished children,"",0.803,2017-04-20T00:00:00Z,Standard,"",TRUE,1102954,GBP,Traditional aid,,commitment,2017-05-29T10:36:26.045Z,1,incoming,single,"",236,United Kingdom,single,"","","",2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",163,Nigeria,single,"","","","","","","","","","","","","",536,Nigeria 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,"United Kingdom, Government of",Email,2017-04-20T00:00:00.000Z,1520925.1013156,1.5209251013156,0.903096410738362,Nigeria,NGA,Governments,FALSE,United Kingdom,GBR,2017
157456,47304,,"",financial,2017-04-26T09:33:02.522Z,2017-04-20T00:00:00Z,,Distribution of food items and cash transfer to households with malnourished children,"",0.803,2017-04-20T00:00:00Z,Standard,"",TRUE,37985,GBP,Traditional aid,,commitment,2017-04-26T09:33:02.522Z,1,incoming,single,"",236,United Kingdom,single,"","","",2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",163,Nigeria,single,"","","",3367,Coordination and Support Services,single,"","","","","","","",536,Nigeria 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,"United Kingdom, Government of",Email,2017-04-20T00:00:00.000Z,52379.7896188346,0.0523797896188346,0.903096410738362,Nigeria,NGA,Governments,FALSE,United Kingdom,GBR,2017
157457,420531,,"",financial,2017-09-15T12:35:21.739Z,2017-02-01T00:00:00Z,2017-02-01T00:00:00Z,W - Emergency support to small-scale herders affected by the crisis to protect their livestock assets (Allocation of unearmarked funds),"",,2017-04-26T00:00:00Z,Pass through,allocation of unearmarked funds,FALSE,,"",Traditional aid,,paid,2017-11-21T00:38:24.214Z,2,internal,single,"",218,Syrian Arab Republic,single,"","","",5294,United Nations Development Programme,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",526,Syria Humanitarian Response Plan 2017,single,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26512,Agriculture,single,"","","",4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",218,Syrian Arab Republic,single,"","","",3294,Food security,single,"","","",,,,,526,Syria Humanitarian Response Plan 2017,single,,,,,49597,W - Emergency support to small-scale herders affected by the crisis to protect their livestock assets,single,,,,SYR-17/A/100893/123,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,Food and Agriculture Organization of the United Nations,Email,2017-09-15T00:00:00.000Z,496336.065378479,0.496336065378479,0.847270688821144,Syrian Arab Republic,SYR,Multilateral Organizations,FALSE,United States,USA,2017
157458,997762,,"",financial,2017-09-15T12:33:55.138Z,2017-02-01T00:00:00Z,2017-02-01T00:00:00Z,"UN Syria Joint Programme for Supporting Education for All in Syria
 (Allocation of unearmarked funds)","",,2017-04-26T00:00:00Z,Pass through,allocation of unearmarked funds,FALSE,,"",Traditional aid,,paid,2017-09-15T12:33:55.138Z,2,internal,single,"",218,Syrian Arab Republic,single,"","","",2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",526,Syria Humanitarian Response Plan 2017,single,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,6,Food Security,single,"","","",4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",218,Syrian Arab Republic,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","","",Primary,Food and Agriculture Organization of the United Nations,Email,2017-09-15T00:00:00.000Z,1177618.92765138,1.17761892765138,0.847270688821144,Syrian Arab Republic,SYR,Multilateral Organizations,FALSE,United States,USA,2017
