id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_Cluster.code,sourceObjects_Emergency.code,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationLevels,sourceObjects_Project.code,sourceObjects_UsageYear.code,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,fullParkedAmountUSD,amountUSD_defl,amountUSD_defl_millions,deflator,destination_org_country,destination_org_iso3,FTS_source_orgtype,multiyear,source_org_country,source_org_iso3,year
175208,85037,2018,"",financial,2018-05-24T04:26:08.541Z,2018-05-23T00:00:00Z,2018-05-23T00:00:00Z,"The goal of this project is to enhance sustainable livelihoods of Syrian refugees living in Lebanon and Jordan. In Jordan, entrepreneurship courses targeting Syrian refugees and vulnerable local populations are carried out, followed by providing selected participants with grants necessary to start a sustainable business and providing them with extensive follow-up. In Lebanon, vocational training courses in three sectors (carpentry, sewing and knitting) targeting vulnerable Syrian refugees are provided, followed by establishment of a sustainable social enterprise which provides sustainable employment also after the end of the project. As the result of the project, 180 families have enhanced their livelihoods in a sustainable manner.","",0.828,2018-05-23T00:00:00Z,Standard,"",TRUE,70411,EUR,Traditional aid,,commitment,2018-05-24T08:44:46.588Z,1,incoming,single,"",70,Estonia,single,"","","",3003,"Estonia, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,3,Education,single,"","","",3098,Estonian Refugee Council,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",124,Lebanon,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,"Estonia, Government of",From EDRIS,2018-05-23T00:00:00.000Z,,96802.4168459919,0.0968024168459919,0.878459472094482,Lebanon,LBN,Governments,FALSE,Estonia,EST,2018
175209,36232,2018,"",financial,2018-05-24T04:26:09.236Z,2018-05-23T00:00:00Z,2018-05-23T00:00:00Z,"To support The Global Humanitarian Lab (GHL), a partnership of leading humanitarian organisations, who envisions more efficient, effective and sustainable humanitarian action as a result of forward-thinking, locally-driven, and globally integrated ecosystem in which innovation can flourish.","",0.828,2018-05-23T00:00:00Z,Standard,"",TRUE,30000,EUR,Traditional aid,,commitment,2018-05-24T08:33:41.398Z,1,incoming,single,"",70,Estonia,single,"","","",3003,"Estonia, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",8,United Nations Office for Project Services,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","","","","","","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Estonia, Government of",From EDRIS,2018-05-23T00:00:00.000Z,,41244.9306438842,0.0412449306438842,0.878459472094482,"",,Governments,FALSE,Estonia,EST,2018
175210,44372,2018,"",financial,2018-05-24T04:26:09.876Z,2018-05-23T00:00:00Z,2018-05-23T00:00:00Z,"The overall objective of the project is to support UN OCHA (United Nations Office for the Coordination of Humanitarian Affairs) in organizing UNDAC Refresher Course in Estonia. The main objective of the UNDAC Refresher course is to bring all UNDAC (United Nation Disaster Assessment and Coordination Team) members to a common level of attitude, skills and knowledge on the current requirements of the UNDAC team. The course will ensure that in three main areas (Coordination, Information Management and Assessment & Analysis) the UNDAC field services continue being delivered in support to the affected governments with the highest standards possible. With the help of this Project, training venues, a support team and logistics will be provided (through Estonian Academy of Security Sciences)","",0.828,2018-05-23T00:00:00Z,Standard,"",TRUE,36740,EUR,Traditional aid,,commitment,2018-05-24T08:23:49.859Z,1,incoming,single,"",70,Estonia,single,"","","",3003,"Estonia, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480,Coordination and support services,single,"","","","","","","","","",39,2018,single,"","","","","","","","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Estonia, Government of",From EDRIS,2018-05-23T00:00:00.000Z,,50511.1520901531,0.0505111520901531,0.878459472094482,"",,Governments,FALSE,Estonia,EST,2018
175211,100436,2018,"",financial,2018-05-24T04:26:13.190Z,2018-05-22T00:00:00Z,2018-05-22T00:00:00Z,"to improve the situation of 1500 Syrian families in Jordan, Lebanon, and Tukey,  by providing them with Education and psychosocial support. The project will focus on children, youth and women. Young refugees will have the opportunity to join school and take courses in modern vocational education such as (IT skills), which would greatly improve their chances in the labor market. Women will be provided with sewing and handicraft courses, from which they will be provided a small income. Whole families will receive full psychosocial support to help overcome the traumas of war.","",0.828,2018-05-23T00:00:00Z,Standard,"",TRUE,83161,EUR,Traditional aid,,commitment,2018-05-24T08:54:56.253Z,1,incoming,single,"",70,Estonia,single,"","","",3003,"Estonia, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,10; 3,Protection; Education,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,3094,NGO Mondo,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",114,Jordan,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,"Estonia, Government of",From EDRIS,2018-05-23T00:00:00.000Z,,114331.96771222,0.11433196771222,0.878459472094482,Jordan,JOR,Governments,FALSE,Estonia,EST,2018
175212,100437,2018,"",financial,2018-05-24T04:26:13.914Z,2018-05-22T00:00:00Z,2018-05-22T00:00:00Z,"to improve the situation of 1500 Syrian families in Jordan, Lebanon, and Tukey,  by providing them with Education and psychosocial support. The project will focus on children, youth and women. Young refugees will have the opportunity to join school and take courses in modern vocational education such as (IT skills), which would greatly improve their chances in the labor market. Women will be provided with sewing and handicraft courses, from which they will be provided a small income. Whole families will receive full psychosocial support to help overcome the traumas of war.","",0.828,2018-05-23T00:00:00Z,Standard,"",TRUE,83162,EUR,Traditional aid,,commitment,2018-05-24T08:53:11.053Z,1,incoming,single,"",70,Estonia,single,"","","",3003,"Estonia, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,10; 3,Protection; Education,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,3094,NGO Mondo,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",124,Lebanon,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,"Estonia, Government of",From EDRIS,2018-05-23T00:00:00.000Z,,114333.106068663,0.114333106068663,0.878459472094482,Lebanon,LBN,Governments,FALSE,Estonia,EST,2018
175213,3580776,2018,"",financial,2018-06-11T13:27:52.777Z,2018-05-04T00:00:00Z,2018-05-04T00:00:00Z,To save lives and alleviate suffering.(CHF),softly earmarked,,2018-05-23T00:00:00Z,Standard,"",TRUE,3e+06,EUR,Traditional aid,,paid,2018-06-11T13:27:52.777Z,2,incoming,single,MPTF 5135,107,Ireland,single,"","","",3009,"Ireland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",8149,Central African Republic Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,39,2018,single,"","","",43,Central African Republic,single,"","","","","","","","","","","","","",651,République Centrafricaine Plan de Réponse Humanitaire 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,Central African Republic Humanitarian Fund,Web site,2018-06-11T00:00:00.000Z,,3495792.89106964,3.49579289106964,1.02431010977437,Central African Republic,CAF,Governments,FALSE,Ireland,IRL,2018
175214,483092,2018,"",financial,2018-06-13T04:25:40.468Z,2018-05-22T00:00:00Z,2018-05-22T00:00:00Z,"Support the resilience and preparedness of Haitian communities through the promotion of the """"Build Back Safer"""" approach (ECHO/-AM/BUD/2018/91025)","",0.828,2018-05-23T00:00:00Z,Standard,"",TRUE,4e+05,EUR,Traditional aid,170216,commitment,2019-05-29T07:44:36.951Z,2,incoming,single,ECHO/-AM/BUD/2018/91025,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,4,Emergency Shelter and NFI,single,"","","",2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",96,Haiti,single,"","","",4146,Abris et Biens non Alimentaires,single,"","","",,,,,649,Haiti Humanitarian Response Plan 2018,single,,,,,54636,Promote early recovery through the provision of durable shelter solutions for the most vulnerable individuals affected by Hurricane Matthew,single,,,,HTI-18/S-NF/125195/298,,"","","","","","",,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2018-06-12T00:00:00.000Z,,511561.55206441,0.51156155206441,0.944347748673604,Haiti,HTI,Multilateral Organizations,FALSE,,,2018
175215,5253624,2018,"",financial,2018-11-21T04:25:28.731Z,2018-05-22T00:00:00Z,2018-05-22T00:00:00Z,Emergency Response Mechanism (ERM) in Afghanistan (ECHO/-AS/BUD/2018/91010),"",0.828,2018-05-23T00:00:00Z,Standard,"",TRUE,4350001,EUR,Traditional aid,170192,commitment,2019-05-23T09:06:57.151Z,3,incoming,single,ECHO/-AS/BUD/2018/91010,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",2178,Norwegian Refugee Council,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",1,Afghanistan,single,"","","",4089,Coordination,single,"","","","","","","",645,Afghanistan Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2018-11-20T00:00:00.000Z,,5563230.29030254,5.56323029030254,0.944347748673604,Afghanistan,AFG,Multilateral Organizations,FALSE,,,2018
175216,3623188,2018,"",financial,2019-05-23T13:30:18.482Z,2018-11-28T00:00:00Z,2018-05-22T00:00:00Z,Multi-Purpose Cash Assistance to Internally Displaced People affected by war or natural disasters.  (ECHO/-AS/BUD/2018/91009),"",0.828,2018-05-23T00:00:00Z,Standard,"",TRUE,3e+06,EUR,Traditional aid,170192,paid,2019-05-31T12:30:32.052Z,4,incoming,single,ECHO/-AS/BUD/2018/91009,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",2886,Agency for Technical Cooperation and Development,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",1,Afghanistan,single,"","","","","","","","","","","","","",645,Afghanistan Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2019-04-02T00:00:00.000Z,,3836709.52261918,3.83670952261918,0.944347748673604,Afghanistan,AFG,Multilateral Organizations,FALSE,,,2018
175218,380789,2018,"",financial,2019-10-17T12:49:58.847Z,2018-05-22T00:00:00Z,2018-05-22T00:00:00Z,2018 budget - Emergency nutrition response to address acute under-nutrition in high need areas of Afghanistan (ECHO/-AS/BUD/2018/91013),"",0.828,2018-05-23T00:00:00Z,Standard,"",TRUE,315293,EUR,Traditional aid,170192,paid,2019-10-17T12:49:58.847Z,5,incoming,single,ECHO/-AS/BUD/2018/91013,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,7; 9,Health; Nutrition,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,2849,Save the Children,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",1,Afghanistan,single,"","","",4094; 4092,Nutrition; Health,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","",645,Afghanistan Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,Save the Children,Email,2019-10-17T00:00:00.000Z,,403229.637106503,0.403229637106503,0.944347748673604,Afghanistan,AFG,Multilateral Organizations,FALSE,,,2018
175219,0,2018,185638|187435|178690|175644|195288|195289|195283|188846|187433|195285|178902|185601|187290|195453|185602|185639|178984,financial,2019-02-02T04:25:31.192Z,2017-12-12T00:00:00Z,2017-12-12T00:00:00Z,"Man-made crises,Natural disasters,DIPECHO - Venezuela (ECHO/-AM/BUD/2018/91000) Latin America and the Caribbean",unearmarked,0.844,2018-05-23T00:00:00Z,Parked,"",TRUE,0,EUR,Traditional aid,,commitment,2021-03-24T15:05:24.969Z,3,incoming,single,ECHO/-AM/BUD/2018/91000,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","","","","","","","",39,2018,single,"","","","","","","","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2019-02-01T00:00:00.000Z,,0,0,0.944347748673604,"",,Multilateral Organizations,FALSE,,,2018
175220,1532763,,"",financial,2018-05-24T08:41:24.939Z,2018-04-24T00:00:00Z,2018-04-24T00:00:00Z,Outside the HRP (QZA-16/0287-1),"",7.829,2018-05-16T00:00:00Z,Standard,"",TRUE,1.2e+07,NOK,Traditional aid,,paid,2018-09-28T13:44:27.616Z,1,incoming,single,B0131,167,Norway,single,"","","",2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",1,Afghanistan,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary; Primary,"Norway, Government of; United Nations High Commissioner for Refugees",Email; Email,2018-06-26T00:00:00.000Z; 2018-05-16T00:00:00.000Z,,1940436.40072844,1.94043640072844,0.789906332114055,Afghanistan,AFG,Governments,FALSE,Norway,NOR,2018
175221,210374,,"",financial,2018-05-24T10:03:28.533Z,2018-04-12T00:00:00Z,2018-04-12T00:00:00Z,2018 Humanitarian Response Plan for Bangladesh,"",3.95,2018-04-16T00:00:00Z,Standard,Multiyear,TRUE,830977,SAR,Traditional aid,163996,paid,2018-05-24T10:03:28.533Z,1,incoming,single,291,196,Saudi Arabia,single,"","","",2998,"Saudi Arabia (Kingdom of), Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",19,Bangladesh,single,"","","","","","","","","","","","","",656,Rohingya Humanitarian Crisis Joint Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary; Primary,"Saudi Arabia (Kingdom of), Government of; United Nations High Commissioner for Refugees",Email; Email,2018-05-16T00:00:00.000Z; 2018-05-16T00:00:00.000Z,,250226.636886571,0.250226636886571,0.84073383480498,Bangladesh,BGD,Governments,FALSE,Saudi Arabia,SAU,2018
175222,4615,,"",financial,2018-05-24T10:06:24.594Z,2018-05-16T00:00:00Z,2018-05-16T00:00:00Z,Life Saving Assistance to Rohingya Refugees in Bangladesh 2018,"",0.81,2018-05-16T00:00:00Z,Standard,"",TRUE,3738,EUR,Traditional aid,,paid,2018-05-24T10:06:24.594Z,1,incoming,single,"",209,Spain,single,"","","",5319,"Spain, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,4,Emergency Shelter and NFI,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",19,Bangladesh,single,"","","",4223,Shelter and Non-Food Items,single,"","","",,,,,656,Rohingya Humanitarian Crisis Joint Response Plan 2018,single,,,,,56525,"Provision of lifesaving shelter and NFIs, improvement of living conditions, social cohesion, enhancement of resilience to new arrivals, refugee settlements and host communities",single,,,,BGD-18/S-NF/126311/120,,704,BANGLADESH - Rohingya Refugee Crisis (from 2017),single,"","","",,Primary,United Nations High Commissioner for Refugees,Email,2018-05-16T00:00:00.000Z,,4534.54118176999,0.00453454118176999,1.01774354118857,Bangladesh,BGD,Governments,FALSE,Spain,ESP,2018
175223,890,,"",financial,2018-05-24T10:08:50.962Z,2018-05-16T00:00:00Z,2018-05-16T00:00:00Z,2018 HRP Bangladesh,"",7.8517,2018-05-16T00:00:00Z,Standard,"",TRUE,6988,HKD,Traditional aid,,paid,2018-05-24T10:12:02.266Z,1,incoming,single,"","","","","","","",4543,Private (individuals & organizations),single,Private Organizations,International Private Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",19,Bangladesh,single,"","","","","","","","","","","","","",656,Rohingya Humanitarian Crisis Joint Response Plan 2018,single,,,,,,"","",,,,"",,704,BANGLADESH - Rohingya Refugee Crisis (from 2017),single,"","","",,Primary,United Nations High Commissioner for Refugees,Email,2018-05-16T00:00:00.000Z,,942.449432690512,0.000942449432690512,0.944347748673604,Bangladesh,BGD,Private Organizations,FALSE,,,2018
175224,6996,,"",financial,2018-05-24T10:10:22.305Z,2018-05-16T00:00:00Z,2018-05-16T00:00:00Z,2018 HRP Bangladesh,"",107.2041,2018-05-16T00:00:00Z,Standard,"",TRUE,750000,JPY,Traditional aid,,paid,2018-05-24T10:10:22.305Z,1,incoming,single,"","","","","","","",4543,Private (individuals & organizations),single,Private Organizations,International Private Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",19,Bangladesh,single,"","","","","","","","","","","","","",656,Rohingya Humanitarian Crisis Joint Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,United Nations High Commissioner for Refugees,Email,2018-05-16T00:00:00.000Z,,7408.28790011553,0.00740828790011553,0.944347748673604,Bangladesh,BGD,Private Organizations,FALSE,,,2018
175225,111863,,"",financial,2018-05-24T10:13:02.732Z,2018-05-16T00:00:00Z,2018-05-16T00:00:00Z,2018 HRP Bangladesh,"",1.304,2018-05-16T00:00:00Z,Standard,"",TRUE,145870,AUD,Traditional aid,,paid,2018-05-24T10:13:02.732Z,1,incoming,single,"","","","","","","",4543,Private (individuals & organizations),single,Private Organizations,International Private Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",19,Bangladesh,single,"","","","","","","","","","","","","",656,Rohingya Humanitarian Crisis Joint Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,United Nations High Commissioner for Refugees,Email,2018-05-16T00:00:00.000Z,,118455.304369729,0.118455304369729,0.944347748673604,Bangladesh,BGD,Private Organizations,FALSE,,,2018
